4.063320e+02	8.778834e+01	3.480686e+02	8.870513e+01	3.475686e+02	5.692945e+01	4.058320e+02	5.601266e+01	9.014921e-01	3.428186e+02	5.147105e+01	6.826340e+01	4.177568e+01	
4.411343e+02	5.973536e+01	3.880355e+02	4.764409e+01	3.955858e+02	1.448686e+01	4.486847e+02	2.657813e+01	1.282822e+01	3.868106e+02	1.553249e+01	6.309887e+01	4.315723e+01	
4.596502e+02	1.262047e+02	3.829537e+02	1.227059e+02	3.844662e+02	8.954865e+01	4.611628e+02	9.304742e+01	2.611929e+00	3.787100e+02	8.629803e+01	8.669652e+01	4.315723e+01	
1.794583e+02	4.061939e+02	1.131914e+02	3.951264e+02	1.187291e+02	3.619692e+02	1.849960e+02	3.730367e+02	9.481707e+00	1.109602e+02	3.625029e+02	7.626695e+01	4.315723e+01	
4.508113e+02	6.463753e+02	4.508113e+02	5.855870e+02	4.845252e+02	5.855870e+02	4.845252e+02	6.463753e+02	90	4.458113e+02	5.805870e+02	4.371384e+01	7.078826e+01	
5.334845e+02	5.771747e+02	5.170689e+02	6.326827e+02	4.843677e+02	6.230118e+02	5.007833e+02	5.675039e+02	7.352528e+01	4.875755e+02	5.673393e+02	4.270126e+01	6.550796e+01	
5.924438e+02	5.933020e+02	5.949650e+02	5.170837e+02	6.367292e+02	5.184653e+02	6.342079e+02	5.946836e+02	9.189464e+01	5.887044e+02	5.127745e+02	5.176415e+01	8.621826e+01	
5.558721e+02	4.846759e+02	5.349329e+02	5.428167e+02	5.042442e+02	5.317643e+02	5.251834e+02	4.736235e+02	7.019371e+01	5.097138e+02	4.741497e+02	4.068868e+01	6.814078e+01	
4.647092e+02	5.437611e+02	4.731398e+02	4.892578e+02	5.088663e+02	4.947840e+02	5.004356e+02	5.492873e+02	9.879290e+01	4.639245e+02	4.870209e+02	4.572642e+01	6.450327e+01	
4.709030e+02	4.853874e+02	4.790215e+02	4.232919e+02	5.107227e+02	4.274365e+02	5.026043e+02	4.895320e+02	9.744866e+01	4.699623e+02	4.203642e+02	4.170126e+01	7.209554e+01	
5.153473e+02	4.437351e+02	5.352062e+02	3.931035e+02	5.669074e+02	4.055375e+02	5.470486e+02	4.561690e+02	1.114163e+02	5.202767e+02	3.943205e+02	4.170126e+01	6.063157e+01	
4.915504e+02	4.019039e+02	5.026508e+02	3.382261e+02	5.343521e+02	3.437523e+02	5.232517e+02	4.074301e+02	9.988851e+01	4.921006e+02	3.359892e+02	4.170126e+01	7.367776e+01	
5.872913e+02	3.238543e+02	5.719414e+02	3.720660e+02	5.372275e+02	3.610136e+02	5.525775e+02	3.128019e+02	7.233924e+01	5.399025e+02	3.133281e+02	4.471384e+01	5.821172e+01	
5.167673e+02	3.135044e+02	5.337862e+02	2.525502e+02	5.634749e+02	2.608395e+02	5.464560e+02	3.217937e+02	1.056001e+02	5.202767e+02	2.516948e+02	3.968868e+01	7.095420e+01	
6.115483e+02	2.470991e+02	5.879360e+02	3.051399e+02	5.471844e+02	2.885613e+02	5.707967e+02	2.305204e+02	6.786245e+01	5.539906e+02	2.338097e+02	5.075157e+01	6.804089e+01	
5.445665e+02	2.265918e+02	5.502637e+02	1.736766e+02	5.759272e+02	1.764397e+02	5.702300e+02	2.293549e+02	9.614517e+01	5.424151e+02	1.700581e+02	3.566352e+01	6.291516e+01	
5.809753e+02	2.232555e+02	5.863077e+02	1.659605e+02	6.159964e+02	1.687236e+02	6.106640e+02	2.260186e+02	9.531716e+01	5.786415e+02	1.623420e+02	3.968868e+01	6.729503e+01	
5.899950e+02	1.422642e+02	6.051828e+02	8.731795e+01	6.390373e+02	9.667573e+01	6.238495e+02	1.516220e+02	1.054514e+02	5.925889e+02	8.699684e+01	4.385449e+01	6.494624e+01	
5.622866e+02	1.239178e+02	5.758204e+02	6.082855e+01	6.080216e+02	6.773630e+01	5.944878e+02	1.308255e+02	1.021075e+02	5.640535e+02	5.928243e+01	4.220126e+01	7.308924e+01	
6.592730e+02	2.665215e+01	6.448653e+02	8.349041e+01	6.121641e+02	7.520110e+01	6.265718e+02	1.836284e+01	7.577593e+01	6.143679e+02	1.750750e+01	4.270126e+01	6.683825e+01	
5.760912e+02	4.637154e+01	5.911919e+02	2.982758e+00	6.269183e+02	1.541672e+01	6.118176e+02	5.880550e+01	1.091896e+02	5.786415e+02	4.199739e+00	4.572642e+01	5.338878e+01	
1.028175e+03	2.038454e+02	9.682903e+02	2.047123e+02	9.677903e+02	1.701735e+02	1.027675e+03	1.693066e+02	8.293832e-01	9.630403e+02	1.647400e+02	6.988481e+01	4.453878e+01	
1.180635e+03	3.842838e+02	1.105642e+03	3.807141e+02	1.107155e+03	3.489384e+02	1.182147e+03	3.525082e+02	2.725323e+00	1.101398e+03	3.457233e+02	8.499277e+01	4.177568e+01	
1.215818e+03	2.603013e+02	1.164739e+03	2.416944e+02	1.178327e+03	2.043926e+02	1.229406e+03	2.229994e+02	2.001529e+01	1.166533e+03	2.086960e+02	6.107941e+01	4.730189e+01	
1.194218e+03	1.589623e+02	1.132310e+03	1.528868e+02	1.135835e+03	1.169664e+02	1.197743e+03	1.230420e+02	5.604957e+00	1.129073e+03	1.150042e+02	7.190811e+01	4.592034e+01	
