1.525710e+02	1.250021e+02	1.694290e+02	4.869178e+01	2.132057e+02	5.836264e+01	1.963477e+02	1.346730e+02	1.024573e+02	156	4.852721e+01	5.377673e+01	8.631036e+01	
2.153723e+02	1.272076e+02	2.273824e+02	6.859119e+01	2.610963e+02	7.549894e+01	2.490861e+02	1.341153e+02	1.015793e+02	2.163774e+02	6.704506e+01	4.371384e+01	6.861637e+01	
2.511036e+02	1.363780e+02	2.721542e+02	7.599934e+01	3.038555e+02	8.705175e+01	2.828049e+02	1.474304e+02	1.092207e+02	2.566289e+02	7.652555e+01	4.170126e+01	7.037868e+01	
3.369041e+02	9.948262e+01	3.232091e+02	1.543413e+02	2.844701e+02	1.446704e+02	2.981651e+02	8.981176e+01	7.598309e+01	2.863176e+02	8.964719e+01	4.873899e+01	6.485865e+01	
4.466567e+02	2.012213e+02	4.589911e+02	1.410219e+02	4.927050e+02	1.479297e+02	4.803705e+02	2.081290e+02	1.015793e+02	4.478239e+02	1.394758e+02	4.371384e+01	7.019937e+01	
5.583669e+02	2.313125e+02	5.646394e+02	1.772451e+02	6.003658e+02	1.813898e+02	5.940934e+02	2.354572e+02	9.661735e+01	5.565031e+02	1.743174e+02	4.572642e+01	6.406742e+01	
7.538585e+02	2.994145e+02	7.725185e+02	2.325826e+02	8.022072e+02	2.408719e+02	7.835472e+02	3.077038e+02	1.056001e+02	7.581885e+02	2.317272e+02	3.968868e+01	7.683193e+01	
8.523614e+02	3.172716e+02	8.663682e+02	2.570723e+02	8.960568e+02	2.639800e+02	8.820501e+02	3.241793e+02	1.030981e+02	8.543648e+02	2.555261e+02	3.968868e+01	7.019930e+01	
6.883527e+02	4.432674e+02	7.043391e+02	3.742295e+02	7.461032e+02	3.839003e+02	7.301169e+02	4.529382e+02	1.030376e+02	6.913459e+02	3.740649e+02	5.176415e+01	7.903787e+01	
5.914565e+02	4.137555e+02	6.120529e+02	3.512424e+02	6.497919e+02	3.636764e+02	6.291955e+02	4.261895e+02	1.082356e+02	5.967547e+02	3.524594e+02	4.773899e+01	7.251312e+01	
8.248317e+02	4.874517e+02	8.536463e+02	4.129382e+02	8.893727e+02	4.267537e+02	8.605581e+02	5.012672e+02	1.111416e+02	8.342390e+02	4.148460e+02	4.572642e+01	8.451349e+01	
5.175142e+02	3.260981e+02	4.927877e+02	3.808746e+02	4.560612e+02	3.642960e+02	4.807878e+02	3.095195e+02	6.570518e+01	4.634245e+02	3.128088e+02	4.672642e+01	6.477650e+01	
4.136841e+02	3.679868e+02	4.356115e+02	2.947763e+02	4.632876e+02	3.030656e+02	4.413602e+02	3.762761e+02	1.066736e+02	4.196478e+02	2.939209e+02	3.767610e+01	8.321053e+01	
3.519525e+02	3.532580e+02	3.645129e+02	2.846371e+02	4.022519e+02	2.915449e+02	3.896915e+02	3.601658e+02	1.003726e+02	3.532327e+02	2.830910e+02	4.773899e+01	7.862089e+01	
3.873463e+02	3.530053e+02	4.055971e+02	2.931791e+02	4.372983e+02	3.028500e+02	4.190476e+02	3.626762e+02	1.069650e+02	3.914717e+02	2.930146e+02	4.170126e+01	6.982619e+01	
3.496958e+02	2.770821e+02	3.224929e+02	3.414713e+02	2.897916e+02	3.276558e+02	3.169946e+02	2.632666e+02	6.709708e+01	2.983931e+02	2.651744e+02	4.270126e+01	7.438923e+01	
2.513067e+02	3.218467e+02	2.759763e+02	2.469709e+02	3.137153e+02	2.594048e+02	2.890457e+02	3.342807e+02	1.082356e+02	2.586415e+02	2.481878e+02	4.773899e+01	8.487589e+01	
1.845800e+02	2.247385e+02	1.736465e+02	2.860540e+02	1.349075e+02	2.791462e+02	1.458410e+02	2.178307e+02	7.988955e+01	1.353742e+02	2.162846e+02	4.873899e+01	7.131555e+01	
9.405292e+01	2.112264e+02	6.291563e+01	2.664088e+02	2.618922e+01	2.456856e+02	5.732651e+01	1.905031e+02	6.056567e+01	3.675786e+01	1.958647e+02	4.672642e+01	6.518246e+01	
