3.690081e+02	1.835223e+02	3.125239e+02	1.545302e+02	3.281245e+02	1.241361e+02	3.846087e+02	1.531282e+02	2.717042e+01	3.153242e+02	1.336321e+02	6.648425e+01	4.039413e+01	
5.222937e+02	1.510944e+02	4.638572e+02	1.358867e+02	4.714076e+02	1.068742e+02	5.298440e+02	1.220818e+02	1.458725e+01	4.626324e+02	1.094780e+02	6.843645e+01	3.901258e+01	
7.532507e+02	2.048162e+02	6.757753e+02	1.871741e+02	6.833257e+02	1.540168e+02	7.608010e+02	1.716589e+02	1.282822e+01	6.745505e+02	1.578379e+02	8.747536e+01	4.315723e+01	
3.735488e+02	3.577470e+02	3.871933e+02	3.022530e+02	4.209071e+02	3.105423e+02	4.072627e+02	3.660363e+02	1.038135e+02	3.753711e+02	3.013976e+02	4.371384e+01	6.549406e+01	
4.534392e+02	4.552542e+02	3.974084e+02	4.277453e+02	4.130091e+02	3.959696e+02	4.690398e+02	4.234785e+02	2.614925e+01	4.002088e+02	4.047241e+02	6.603073e+01	4.177568e+01	
3.362578e+02	4.866465e+02	3.499642e+02	4.357249e+02	3.756277e+02	4.426327e+02	3.619214e+02	4.935543e+02	1.050650e+02	3.381110e+02	4.341788e+02	3.566352e+01	6.092159e+01	
3.054056e+02	5.946501e+02	3.104309e+02	5.488928e+02	3.481699e+02	5.530375e+02	3.431446e+02	5.987948e+02	9.626735e+01	3.029182e+02	5.459652e+02	4.773899e+01	5.575730e+01	
2.304011e+02	4.502506e+02	1.801524e+02	4.197452e+02	1.977656e+02	3.907326e+02	2.480143e+02	4.212380e+02	3.126146e+01	1.839590e+02	4.002389e+02	6.024870e+01	4.050542e+01	
1.134564e+02	6.066617e+02	6.363791e+01	5.810909e+02	7.923854e+01	5.506968e+02	1.290571e+02	5.762675e+02	2.717042e+01	6.643823e+01	5.584822e+02	5.981851e+01	4.039413e+01	
4.692138e+02	5.991572e+02	4.112830e+02	5.858323e+02	4.173208e+02	5.595828e+02	4.752516e+02	5.729077e+02	1.295350e+01	4.093019e+02	5.612453e+02	6.793079e+01	3.624948e+01	
4.431874e+02	6.450704e+02	3.900075e+02	6.200491e+02	4.056082e+02	5.868918e+02	4.587881e+02	6.119132e+02	2.519720e+01	3.928079e+02	5.944025e+02	6.317989e+01	4.315723e+01	
3.851422e+02	6.122904e+02	3.353484e+02	5.865146e+02	3.489364e+02	5.602651e+02	3.987303e+02	5.860409e+02	2.736836e+01	3.371424e+02	5.681530e+02	5.979385e+01	3.624948e+01	
