5.372329e+02	3.566598e+02	5.777231e+02	3.033402e+02	6.013740e+02	3.213003e+02	5.608839e+02	3.746200e+02	1.272125e+02	5.440584e+02	3.073203e+02	5.049013e+01	6.331965e+01	
5.625928e+02	4.551221e+02	5.239611e+02	4.989798e+02	4.972976e+02	4.754935e+02	5.359293e+02	4.316358e+02	4.862502e+01	5.056293e+02	4.383789e+02	4.863175e+01	5.385771e+01	
3.733114e+02	5.185560e+02	3.220282e+02	5.559094e+02	2.998899e+02	5.255153e+02	3.511730e+02	4.881618e+02	3.606871e+01	3.059590e+02	4.983589e+02	6.128319e+01	4.735346e+01	
4.840532e+02	6.066941e+02	5.181984e+02	5.700061e+02	5.478871e+02	5.976371e+02	5.137418e+02	6.343251e+02	1.329441e+02	4.938975e+02	5.788216e+02	4.414527e+01	4.668803e+01	
5.742650e+02	5.533204e+02	6.091186e+02	5.128557e+02	6.347822e+02	5.349605e+02	5.999285e+02	5.754253e+02	1.307394e+02	5.820968e+02	5.189081e+02	4.485364e+01	5.046479e+01	
6.532082e+02	4.791128e+02	7.032572e+02	4.378557e+02	7.248955e+02	4.641052e+02	6.748466e+02	5.053623e+02	1.405000e+02	6.590274e+02	4.459805e+02	6.004892e+01	5.125709e+01	
7.541441e+02	4.857074e+02	7.150257e+02	5.224435e+02	6.903748e+02	4.961941e+02	7.294931e+02	4.594579e+02	4.320121e+01	6.977003e+02	4.675827e+02	4.911835e+01	4.673614e+01	
8.200254e+02	4.351594e+02	7.859998e+02	4.679936e+02	7.593363e+02	4.403626e+02	7.933618e+02	4.075284e+02	4.397912e+01	7.676680e+02	4.163439e+02	4.402558e+01	4.283417e+01	
7.408654e+02	4.046436e+02	7.846566e+02	3.575912e+02	8.143453e+02	3.852223e+02	7.705541e+02	4.322746e+02	1.329441e+02	7.507097e+02	3.664068e+02	5.379123e+01	5.705232e+01	
8.455591e+02	3.719806e+02	8.852459e+02	3.322291e+02	9.129220e+02	3.598601e+02	8.732352e+02	3.996116e+02	1.349533e+02	8.543972e+02	3.410446e+02	4.968678e+01	4.975152e+01	
8.308408e+02	3.243802e+02	8.838636e+02	2.831209e+02	9.075145e+02	3.135150e+02	8.544917e+02	3.547743e+02	1.421120e+02	8.376663e+02	2.933180e+02	6.302280e+01	5.125926e+01	
9.692925e+02	3.078587e+02	9.305691e+02	3.493782e+02	9.039056e+02	3.245102e+02	9.426290e+02	2.829908e+02	4.699565e+01	9.122374e+02	2.904248e+02	4.872339e+01	5.151943e+01	
9.878521e+02	2.429780e+02	9.321353e+02	2.982086e+02	9.074844e+02	2.733407e+02	9.632011e+02	2.181101e+02	4.474894e+01	9.148099e+02	2.255440e+02	6.571673e+01	6.523058e+01	
1.031084e+03	2.621782e+02	9.935574e+02	2.983501e+02	9.709190e+02	2.748637e+02	1.008446e+03	2.386919e+02	4.394673e+01	9.772382e+02	2.454351e+02	4.752676e+01	4.617180e+01	
1.050372e+03	1.897220e+02	1.014521e+03	2.354143e+02	9.898700e+02	2.160725e+02	1.025721e+03	1.703803e+02	5.188142e+01	9.971955e+02	1.750512e+02	4.585122e+01	5.569224e+01	
